,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BRCA1,1288.45976852241,-2.12689321321424,0.0814569181789742,-26.110651627417397,2.759649321730279e-150,3.0564326610672394e-148
GRWD1,1871.9489343749103,-2.25880570858666,0.0868232658620675,-26.016133880233497,3.253032209777969e-149,3.587142766869569e-147
SRM,2584.81561839626,-1.86179988850503,0.071615552895934,-25.997144659491,5.334319846707319e-149,5.856619337784919e-147
SLC17A7,883.329333332735,2.79846154374196,0.107706462182636,25.982299362842802,7.85033370165719e-149,8.581672148668717e-147
GNL3L,3129.57687745301,-1.80189043214865,0.0693773970058341,-25.972298038179805,1.0183281517440498e-148,1.1083975210276197e-146
FUS,4173.00151670919,-1.6688527833308997,0.0643383590560655,-25.938690507736396,2.4394028549239694e-148,2.643768278649789e-146
CAP1,9536.0442081719,-1.3811756993927802,0.0533419771325668,-25.892847877765103,8.016997503930947e-148,8.651505169626678e-146
UBE2S,2564.47615754522,-2.80526397216456,0.108624109055268,-25.8254267543612,4.595283620340319e-147,4.937876680035478e-145
SLFN5,956.9076901049741,2.5539165778969397,0.0990831374285762,25.775491614180304,1.6698346265917595e-146,1.7867230504531892e-144
RFWD3,2438.31367858911,-1.7090613334071398,0.0664733192279211,-25.710485849926897,8.923469896453317e-146,9.507825393470006e-144
C1RL,772.514852329536,2.67705037221763,0.104159252786661,25.7015128334376,1.1242410101347997e-145,1.1928291591564694e-143
PLA2R1,1778.01834974825,2.4342776347840096,0.0947622961613753,25.6882508486135,1.5815223010914492e-145,1.6709874956971194e-143
ATP9A,697.9729951420329,2.76051846095031,0.107868220366774,25.591582502835397,1.8929376830393398e-144,1.9916859321712195e-142
ZMIZ1,1272.5126644005,2.3370169979786297,0.0913625854794527,25.579584747021297,2.5742726836568594e-144,2.697325054261539e-142
KIF11,2447.77809255117,-2.07154724357168,0.0811093740914491,-25.5401705015755,7.06058339965033e-144,7.367514545783889e-142
CCT6A,7566.18289212337,-1.4743444685756897,0.0578664159626783,-25.4784134121351,3.420325752744129e-143,3.554323699929829e-141
HSPH1,4034.2966310996294,-1.81568823261123,0.0716911553461081,-25.3265305022009,1.6302406768705595e-141,1.68716547427604e-139
GPR173,858.607595557309,2.50352375433637,0.0991708948443281,25.244541337115397,1.3001959899295797e-140,1.3401040464368096e-138
NAV3,756.348704681299,-2.98073555688638,0.118181385073852,-25.221700989743,2.315789391808919e-140,2.3771672244698693e-138
NCAPD3,2231.31837510679,-1.74565803965785,0.0692427031448139,-25.2107147811227,3.0563318668096995e-140,3.1246353158169386e-138
CHPF,3092.11258549627,2.01582651391788,0.0802366801001302,25.1235035074016,2.7536861884394595e-139,2.803874339938439e-137
BMF,456.70699159667504,4.0518174701258705,0.16138095108127498,25.1071606839476,4.153887109311389e-139,4.2126087262783594e-137
H1-2,678.7007624743891,-2.97897287858206,0.11865781770340302,-25.105576153678303,4.322739148241359e-139,4.366312358855639e-137
POLE3,1513.66297982243,-1.98999731758346,0.0795089855494795,-25.0285839245812,2.987199392977829e-138,3.0052892060349096e-136
MARCHF4,890.276288811662,-2.58986822686856,0.10383023637211901,-24.943295107089,2.5248333479699693e-137,2.5300433215451392e-135
SLCO4A1,33858.655119719,1.83171818453819,0.0734370502322812,24.9426982530544,2.562763684297879e-137,2.5579015239482296e-135
TMEM74B,535.275549535177,4.305159439952529,0.172817458788498,24.911600194407395,5.570672390766979e-137,5.538213354789279e-135
CHAF1B,846.929596890839,-2.3444480221468598,0.0942591724510839,-24.872359486961603,1.4818346686171995e-136,1.4674231000753496e-134
NSD2,4834.52026258969,-1.4843244783366698,0.0598520168138751,-24.7999074609725,8.985543161197567e-136,8.863395933850048e-134
ENSG00000196656,3491.5815954240697,-1.5787873091293503,0.0636933795811828,-24.787306302644,1.2287122199130496e-135,1.2072934232390797e-133
TCOF1,3204.36577915955,-2.1011132265451002,0.0848098515689555,-24.774400469699803,1.6926634856541196e-135,1.6567107883619295e-133
DDX39A,896.077460661391,-2.32167977669339,0.0938099318823093,-24.7487630585437,3.1968251874198095e-135,3.1168428429623492e-133
IGFBP7,7024.03393569916,1.5789815475378302,0.0638111374004023,24.7446074754949,3.543668447015499e-135,3.441719831693669e-133
SOX4,825.941499035963,2.45333292745999,0.0992113179191512,24.728357398288498,5.3004250856769185e-135,5.128212040747648e-133
CCT2,4887.481973345661,-1.52060693138169,0.06153640660137099,-24.710687792221798,8.209431954999317e-135,7.912388386551258e-133
CTNNAL1,2291.56372997167,-2.11598307704809,0.0857381395757936,-24.6796010214046,1.7711794128620696e-134,1.7006016172468794e-132
INCENP,2326.64590399588,-2.08331146364957,0.0844448471935572,-24.6706759842242,2.2083214704754097e-134,2.1122929459259495e-132
ENTPD2,441.960024618714,3.74461774768717,0.151833035731961,24.6627338354595,2.6870939132631997e-134,2.560546999914049e-132
SCD,21443.2803689625,1.54839517674124,0.0628000337346094,24.6559609073571,3.1764049246884094e-134,3.0154352315124696e-132
HAP1,606.714229999356,2.9427831494456296,0.11952538335208099,24.6205706847825,7.607506367158757e-134,7.194934486273149e-132
KIF14,1175.47671764509,-2.4591504851259702,0.100051753975534,-24.578784353219,2.1301101962936596e-133,2.0070724879405797e-131
CENPI,884.7024477654801,-2.4886608522549,0.10129063086422099,-24.5695068835234,2.6765693858087494e-133,2.5125921981577094e-131
SEMA4B,6392.740616464611,1.7074703471009298,0.0695537595162564,24.548929618992897,4.4403470283338884e-133,4.1528756725736087e-131
SHCBP1,934.899923679869,-2.5017070802307,0.10202544269331598,-24.520423672659103,8.946610484364188e-133,8.336524278640757e-131
C14orf132,727.823716027369,2.7248966586401098,0.11115559791984302,24.514254879048902,1.0410010889927998e-132,9.664470404134598e-131
CHAF1A,986.680477473893,-2.46571217319269,0.10059945977308901,-24.5101929846772,1.1501749509251997e-132,1.0638907641305197e-130
PTPRU,2262.0529382210398,1.93721645014049,0.0790946264614228,24.4923901509964,1.7803868781192597e-132,1.6408149432944396e-130
CENPN,895.3072356072549,-2.55965218544969,0.10453972519084301,-24.4849714381485,2.1357270371795595e-132,1.9611410597402995e-130
PTPRJ,2002.7831151195,1.82652301265099,0.0746085428875912,24.481419177465,2.330126185764569e-132,2.1318966102509693e-130
EXO1,587.075758123737,-2.72374506103429,0.111269135638663,-24.478891162410303,2.479139564150359e-132,2.2600444864232794e-130
TOP2A,7996.734639341321,-1.74003743402253,0.0711088086708055,-24.470068709461003,3.077740671737559e-132,2.795651346860319e-130
RACGAP1,1897.6488756211602,-1.7766298773626599,0.0726519081100915,-24.45400160269,4.5625631107037684e-132,4.129528447006869e-130
DUSP5,3012.6431800688597,-2.0708149695116203,0.0849065716987876,-24.3893367507287,2.2192340714355492e-131,2.0014320989960892e-129
HELLS,1324.64975356357,-2.07966346345424,0.0853543199668133,-24.365063938917604,4.0142788385312387e-131,3.6074223925477196e-129
MT1X,8571.10651244164,4.1353519048431,0.16989328316603697,24.340879331889802,7.241399790162257e-131,6.484391046141039e-129
MTHFD1,3251.17468349825,-1.53440736493071,0.0631027112412182,-24.3160291332846,1.3268588454345497e-130,1.1839519280888097e-128
NUP188,3769.2325908736702,-1.5102070594284098,0.0621558664828003,-24.297096072923605,2.1038906237706195e-130,1.8706847194174595e-128
SF3B3,8069.69475849212,-1.41145833265498,0.0581597087056829,-24.268662344883104,4.2013591965491785e-130,3.722551664254729e-128
STIP1,7157.611374164399,-1.68489671627853,0.0695677477051098,-24.219509353969897,1.3861261466837595e-129,1.2238621488132196e-127
DSCC1,693.017481318157,-2.7225335970649507,0.112436365613342,-24.2139950203254,1.5845161621794793e-129,1.3941533842284396e-127
TIMELESS,1476.38209282928,-1.98781129454882,0.0820964993534904,-24.213106651353304,1.6190284261033297e-129,1.4195731186097693e-127
BUB1B,1071.6434683836599,-2.20422137564236,0.091087593105988,-24.198919967921,2.2837375511976497e-129,1.9954650741468196e-127
MXI1,890.8089182799,2.49975787602075,0.103493012151343,24.153880769894098,6.797505332103118e-129,5.918986367112688e-127
SPNS2,2020.63440031881,-2.16378113113908,0.0895854980550249,-24.1532522352005,6.90166695737207e-129,5.989034158335378e-127
ORC1,498.49972207079804,-2.95368451037643,0.12251258185617,-24.109234052744604,2.000124133665959e-128,1.7296963912100294e-126
PRPF4,1400.12726920339,-1.83704411940567,0.07620793112481301,-24.1056815516612,2.1792872497809695e-128,1.87820346865082e-126
OLFML2A,422.634624332326,4.22692122094708,0.175522867601952,24.0818833391716,3.8704515761421195e-128,3.324375619072819e-126
ARMC6,1074.05478060225,-2.17113364508212,0.0903036618205964,-24.042586992711897,9.979735993019307e-128,8.542654010024529e-126
ATAD3B,2235.91154252171,-2.18183514526328,0.0908255888176102,-24.0222515886431,1.6282792149715195e-127,1.3890982005560993e-125
PSME3,3605.97806622937,-1.5680119843098401,0.06538460167821701,-23.9813647871809,4.351752129636988e-127,3.700014975676539e-125
PA2G4,1885.46610124318,-1.70932319771891,0.0713435583882122,-23.9590404002239,7.438184168812858e-127,6.302987470834308e-125
SEZ6L2,1596.45891551566,2.02397633349631,0.0845133906188368,23.948587539513397,9.558659564561137e-127,8.072751549307619e-125
SSRP1,7773.19105263245,-1.3966565758063603,0.0583541020608363,-23.934162749180697,1.3509555387642995e-126,1.1371443088291996e-124
KRT8P3,3568.92179638055,-2.30870292247884,0.0964946892856458,-23.925699326774,1.6548224360616497e-126,1.3882915666255396e-124
SAE1,3929.85695037116,-1.48583471535166,0.0621481026681123,-23.9079658358425,2.5308660139516493e-126,2.1162062445134794e-124
DAPK1,1195.90569798836,2.1426807034669197,0.0899408857295679,23.823211057866203,1.9198327616867097e-125,1.5999873563733595e-123
NFATC4,446.848766642406,4.06308924876766,0.17055843879224802,23.8222704050239,1.9634170640254893e-125,1.6309278848938095e-123
CDK18,411.684551511465,4.8009634344991206,0.20171734064411398,23.8004497737721,3.3041473592005596e-125,2.7356173480174597e-123
OGT,10342.0922131361,1.42325696072974,0.059850340472689,23.780265065980803,5.345340979036399e-125,4.411129098125069e-123
DHX9,4757.92878345177,-1.4706257929770201,0.0619734057004796,-23.7299495865149,1.7700371036887896e-124,1.4559275876986698e-122
NOL4L,472.57975887280196,3.23632340599408,0.136682310929539,23.677704773827198,6.120224695516109e-124,5.017789415947168e-122
TRA2B,2389.15006188494,-1.6559266112652298,0.0700502742147734,-23.639116760459398,1.5274047614504397e-123,1.2482208749561995e-121
CITED2,2906.90849166907,2.11647881382889,0.0895417217722268,23.636789330595196,1.6139488064558695e-123,1.3146914600201195e-121
POLR1A,3202.03432354883,-1.5684935482541698,0.0663872074598201,-23.6264426275722,2.0619032052380596e-123,1.6741858436871894e-121
DNAJC9,926.6156849442959,-2.2169727840531497,0.0938636271466266,-23.619082827365798,2.4541947540455795e-123,1.986324549011499e-121
PRPF19,3016.94051101964,-1.5333133887231498,0.0649289219606039,-23.6152602326203,2.6864990086139096e-123,2.1673953024127294e-121
SMARCD3,1353.9581931575,2.07102796888942,0.0877725497299703,23.5953948616154,4.297382089001399e-123,3.4559710990911886e-121
NF2,2647.48413645122,-1.67797760069095,0.0711232218660312,-23.5925420230767,4.5971488061028485e-123,3.685307988943149e-121
CENPM,574.210782682978,-2.91127613257204,0.12345864569665199,-23.580982248301,6.0410769206883775e-123,4.827508683583009e-121
ILF2,3390.10104875818,-1.45470760244239,0.0616935489764994,-23.579573984251102,6.245424160835158e-123,4.975061542883578e-121
BTG1,775.355421740918,2.5152959989828,0.106696159040898,23.574381885843398,7.060264282818597e-123,5.606471499048278e-121
PXN,2479.83974092363,-1.86805888151525,0.0793177527369031,-23.551586083276895,1.2092477956211796e-122,9.572390387155506e-121
MACF1,19751.587189343798,-1.54429608064121,0.0655743472362889,-23.5503080964959,1.2462641293103195e-122,9.834581810420058e-121
SLC7A6,1166.08712094702,-1.99545401786366,0.0847551968246065,-23.543736462474104,1.4552400651597495e-122,1.1447888512589997e-120
WDHD1,1120.68526522002,-2.1293222607710702,0.0904583756988491,-23.5392493433659,1.6176820412148993e-122,1.2686244380359796e-120
ENC1,1392.2464975784399,-1.8577828521509299,0.0789335055879082,-23.536048960627,1.7444847748892996e-122,1.3638306357741394e-120
TOP1,2886.8654177734197,-1.6090025864719,0.0684612292160721,-23.5023911328511,3.855462838073029e-122,3.0048810983648192e-120
XRCC2,685.121068715467,-2.3928858642569,0.101821836216852,-23.500714121484798,4.0107350703584185e-122,3.1162794460520286e-120
SLC25A37,6262.56046817008,1.4677268079708898,0.0626654062128666,23.4216435617637,2.57239178734046e-121,1.9925778347828596e-119
AHNAK2,9951.0846363914,1.4132050602436101,0.0603445914293866,23.418918361512198,2.7422452481227295e-121,2.1176506729539794e-119
DTL,905.3235223028698,-2.37468441099558,0.101491379210935,-23.3978928009259,4.489973613469569e-121,3.456732124613829e-119
PTBP1,13913.3209804172,-1.39467085775534,0.0596520573610445,-23.3800965038655,6.813067426483228e-121,5.229288104971259e-119
FTSJ3,1446.1424209082002,-1.77015717085457,0.0757153680489462,-23.379100128130602,6.973936031082418e-121,5.336540383542219e-119
KCNIP3,396.343915864536,4.43602132627081,0.18981340287088896,23.3704325362534,8.543341223200356e-121,6.517717600249409e-119
SH2B3,2097.5981295238603,-1.7447884755757401,0.0746762184966595,-23.3647138366251,9.767183529419897e-121,7.428943327858778e-119
DPP9,2492.7427326148604,-1.89792064793736,0.0814107335447108,-23.312904396015803,3.279941235964489e-120,2.4872395222394897e-118
SUV39H1,606.745975407142,-2.7034404080672996,0.11622833076586099,-23.259737021546997,1.1338147191089398e-119,8.572182421239178e-118
MTA2,2306.41063192822,-1.76845862231837,0.0760327281369981,-23.259176221217604,1.1487285685349696e-119,8.659013078401538e-118
KLHL24,700.2723408137821,2.7685823646564103,0.119094709327734,23.246896359078498,1.5291713383324695e-119,1.1492450784396297e-117
TXNRD1,7276.073040831321,-1.5397014729005398,0.0662400655287053,-23.2442625261792,1.6259037918727096e-119,1.2183181766281797e-117
VAV3,434.381736245473,3.4981724740409703,0.150627168963083,23.2240471498097,2.6028783827432794e-119,1.9446119799122297e-117
LRRN4,3163.78873242089,-1.81543780615621,0.0784806024165556,-23.1323123199325,2.1907027896765294e-118,1.6318473995549195e-116
SYT12,649.854324669451,7.26283060343186,0.31413970445922496,23.119747361876602,2.9309931014848993e-118,2.1768658176087293e-116
NUDC,3055.41960297172,-1.86348671636824,0.0806795912135542,-23.09737429675,4.920032932828139e-118,3.643421455125399e-116
NIP7,1371.8643820313,-1.86920686312956,0.0810886517633533,-23.0513989625158,1.4241395939241696e-117,1.0515313750226096e-115
DBF4B,967.5833358151019,-2.3899385317326,0.10370779674977199,-23.0449262893809,1.6537258706684997e-117,1.2174893786041096e-115
CCT7,8363.144831615351,-1.43328146879421,0.0622590794792916,-23.021244142726804,2.856302874060919e-117,2.0967255865054195e-115
RAN,3448.0527326182105,-1.40328951432463,0.0610330074426337,-22.992304871156996,5.5654649651856784e-117,4.073597718865759e-115
CCNB2,835.91853720712,-2.2598723855863,0.0983118154093236,-22.986783187527,6.3202628902014875e-117,4.612695910501959e-115
NDC80,992.402293395896,-2.66707802829066,0.11618850355703501,-22.9547497957184,1.3210099616902497e-116,9.613297853775856e-115
SLC1A5,3661.6377424006396,-1.76853650195243,0.0770691829322134,-22.9473887572929,1.5646462975627295e-116,1.1353577099440897e-114
TOMM40,1790.4685182800602,-2.2001119898850896,0.0958798178701822,-22.9465599618051,1.5947454344371796e-116,1.1538828570317396e-114
YARS1,3067.6647238136497,-1.4840288104991202,0.0647232541511078,-22.9288349290101,2.3966103807024296e-116,1.7291201523856497e-114
TCN2,419.70295687699996,5.81632832111424,0.25371870728239304,22.9243179717158,2.6586275744632695e-116,1.9126969661067395e-114
CCNG2,721.10875428425,2.34643085706666,0.10239733399425699,22.9149604344022,3.2959292795538494e-116,2.3644547206617492e-114
SGPP2,662.7497241808339,3.0123279735453,0.13147132760062502,22.9124329123377,3.4928321772469793e-116,2.4986118453212695e-114
ETS1,5422.17231715051,-1.28183544201091,0.0559533055592701,-22.909020820103002,3.7773956860037393e-116,2.6945422560159992e-114
GATAD2A,3088.43802363214,-1.5999313471178502,0.0698685557574339,-22.8991615723733,4.736416047631119e-116,3.369126141824819e-114
ELOA,2044.98731823465,-1.65910811261776,0.0724597920633117,-22.896948298832,4.983122453425609e-116,3.534657533536609e-114
NSUN2,5399.5390914772,-1.4606018076301102,0.0638906625326703,-22.860958858944997,1.1370525233070497e-115,8.042815215279998e-114
TMEM129,740.332563573421,2.55028665240538,0.11160388483365699,22.851235476314397,1.4206319256353696e-115,1.0020613795012398e-113
LMNB2,5597.9151922842,-1.7309403621035502,0.0759023307234744,-22.804838080791896,4.105337639625179e-115,2.88768763442382e-113
INAFM2,825.353862203109,-2.22016104302387,0.0973937880855662,-22.795715072437,5.056596893567099e-115,3.5469217987876786e-113
SMC2,2341.61148574435,-1.82881639860878,0.0802892047421119,-22.7778616625102,7.601123680880528e-115,5.316996542648059e-113
MMP15,1556.91929545103,1.8641010282005501,0.081870692534911,22.7688440207791,9.337630132918069e-115,6.513641881669808e-113
CFL1,13835.252852245801,-1.60446409078027,0.0705246986777833,-22.7503856217923,1.4224508848350296e-114,9.895242353678868e-113
SCN9A,684.733752722467,2.55954024010766,0.112512625395857,22.748915787027002,1.4709139589694196e-114,1.0204263541729597e-112
ZNF367,486.759837267191,-2.74108161395437,0.120507369960324,-22.746174070987,1.5657599916271795e-114,1.0832485290018999e-112
PLIN2,1270.88415632905,1.96618491623372,0.086454062835081,22.742539237102104,1.7009764739665895e-114,1.1735808175028499e-112
